Job Number,Borough Name,Count Permits,First Permit Date,Current Date,Age,Permit Expiration Date,Sidewalk Shed/Linear Feet,Construction Material,Current Job Status,BIN Number,Community Board,Latitude Point,Longitude Point,House Number,Street Name,Borough Digit,Block,Lot,Applicant Business Name,ProCert,Source,activity,Commercial
B00895267-I1,BROOKLYN,,2023-06-23,2025-05-02,678,2025-09-08,195.0,,Permit Entire,3063618,301,40.70711,-73.95243,345,HEWES STREET,3,2464,14,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00896266-I1,BROOKLYN,,2023-06-27,2025-05-02,674,2025-06-24,60.0,,Permit Entire,3000054,302,40.7032,-73.98352,261,WATER STREET,3,32,50,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00896789-I1,BROOKLYN,,2023-08-16,2025-05-02,624,2025-08-05,8.0,,Permit Entire,3045047,303,40.6881,-73.92442,794,MONROE STREET,3,1643,36,NYMS CONSULTING LLC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00897031-I1,BROOKLYN,,2023-06-29,2025-05-02,672,2025-09-27,260.0,,Permit Entire,3428561,303,40.68106,-73.95249,1215,FULTON STREET,3,1842,15,G. BLINN CONSULTING  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00898624-I1,BROOKLYN,,2023-07-08,2025-05-02,663,2025-07-08,95.0,,Permit Entire,3032481,308,40.6704,-73.94183,273,KINGSTON AVENUE,3,1258,1,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00899182-I1,BROOKLYN,,2023-12-07,2025-05-02,511,2025-09-29,35.0,,Permit Entire,3057923,302,40.69718,-73.9772,33,NORTH ELLIOT PLACE,3,2027,7501,ASHRAF CORP,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00899200-I1,BROOKLYN,,2023-07-07,2025-05-02,664,2025-08-11,325.0,,Permit Entire,3397625,314,40.64153,-73.96911,651,CONEY ISLAND AVENUE,3,5141,7501,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00900416-I1,BROOKLYN,,2023-07-12,2025-05-02,659,2025-06-18,29.0,,Permit Entire,3002693,302,40.69093,-73.99231,40,SCHERMERHORN STREET,3,270,46,MOHAMMAD AHEAD - PE  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00901087-I1,BROOKLYN,,2023-08-03,2025-05-02,637,2025-05-28,25.0,,Permit Entire,3398242,312,40.63658,-74.00631,849,57 STREET,3,5686,7503,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00901288-I1,BROOKLYN,,2023-07-10,2025-05-02,661,2025-07-01,140.0,,Permit Entire,3175347,311,40.60645,-73.98354,1650,WEST   10 STREET,3,6621,22,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00901290-I1,BROOKLYN,,2023-07-10,2025-05-02,661,2025-07-01,33.0,,Permit Entire,3063578,301,40.70873,-73.95807,293,BROADWAY,3,2460,29,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00901740-I1,BROOKLYN,,2023-07-18,2025-05-02,653,2025-07-18,358.0,,Permit Entire,3002010,302,40.69459,-73.99206,134,PIERREPONT STREET,3,244,7502,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00901764-I1,BROOKLYN,,2023-07-18,2025-05-02,653,2025-09-26,35.0,,Permit Entire,3115478,309,40.65884,-73.9515,331,FENIMORE STREET,3,5039,57,ELR MORGAN LLC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00901998-I1,BROOKLYN,,2023-07-11,2025-05-02,660,2025-07-05,247.0,,Permit Entire,3335871,302,40.7027,-73.98437,53,BRIDGE STREET,3,42,1,KZ ENGINEERING  PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00902054-I1,BROOKLYN,,2023-07-12,2025-05-02,659,2025-07-12,55.0,,Permit Entire,3074262,304,40.7042,-73.91756,374,STOCKHOLM STREET,3,3260,1,LAWSON CHRISTIAN,1,DOB NOW,Local Law 11,Other Zoning Districts
B00902383-I1,BROOKLYN,,2023-07-12,2025-05-02,659,2025-07-12,600.0,,Permit Entire,3251682,301,40.70791,-73.95903,225,DIVISION AVENUE,3,2141,19,LAWSON CHRISTIAN,1,DOB NOW,Local Law 11,Other Zoning Districts
B00902757-I1,BROOKLYN,,2023-08-01,2025-05-02,639,2025-09-27,151.0,,Permit Entire,3172049,312,40.61592,-73.97606,5902,23 AVENUE,3,6548,37,BRAND ACCESS SOLUTIONS,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00902977-I1,BROOKLYN,,2023-07-24,2025-05-02,647,2025-07-15,100.0,,Permit Entire,3152095,310,40.62536,-74.02692,8201,4 AVENUE,3,6008,6,AG ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00903911-I1,BROOKLYN,,2023-12-12,2025-05-02,506,2025-12-09,220.0,,Permit Entire,3051169,303,40.68657,-73.94535,510,GATES AVENUE,3,1814,23,PATUXENT ENGINEERING  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00905137-I1,BROOKLYN,,2023-07-18,2025-05-02,653,2025-07-03,90.0,,Permit Entire,3321838,315,40.59926,-73.93334,2209,KNAPP STREET,3,8821,1,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00905148-I1,BROOKLYN,,2023-07-21,2025-05-02,650,2025-07-01,54.0,,Permit Entire,3058582,302,40.69001,-73.96954,246,VANDERBILT AVENUE,3,2092,57,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00905402-I1,BROOKLYN,,2024-12-09,2025-05-02,143,2025-11-19,600.0,,Permit Entire,3429225,306,40.6789,-73.98809,498,UNION STREET,3,439,1,PR,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00905408-I1,BROOKLYN,,2024-08-09,2025-05-02,265,2025-08-09,372.0,,Permit Entire,3429226,306,40.6789,-73.98809,417,CARROLL STREET,3,439,1,PR,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00905610-I1,BROOKLYN,,2023-07-18,2025-05-02,653,2025-06-02,326.0,,Permit Entire,3201771,315,40.59413,-73.95791,1200,GRAVESEND NECK ROAD,3,7397,85,ENTHINK ENGINEERING LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
B00905653-I1,BROOKLYN,,2023-07-19,2025-05-02,652,2025-06-10,121.0,,Permit Entire,3155783,310,40.61439,-74.03015,9524,FT HAMILTON PARKWAY,3,6123,49,PR,1,DOB NOW,Local Law 11,Other Zoning Districts
B00906779-I1,BROOKLYN,,2023-07-28,2025-05-02,643,2025-07-23,155.0,,Permit Entire,3153313,310,40.62444,-74.04013,8701,SHORE ROAD,3,6040,1,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00907873-I1,BROOKLYN,,2023-07-24,2025-05-02,647,2025-07-15,41.0,,Permit Entire,3069090,301,40.71354,-73.9428,335,HUMBOLDT STREET,3,2771,27,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00908182-I1,BROOKLYN,,2023-07-24,2025-05-02,647,2025-08-04,268.0,,Permit Entire,3182569,315,40.60912,-73.95288,2157,OCEAN AVENUE,3,6783,43,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00908418-I1,BROOKLYN,,2023-08-03,2025-05-02,637,2025-10-06,134.0,,Permit Entire,3335973,301,40.70857,-73.95765,299,BROADWAY,3,2461,30,PR,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00908660-I1,BROOKLYN,,2023-07-26,2025-05-02,645,2025-07-01,420.0,,Permit Entire,3429466,305,40.67576,-73.8812,365,SHEPHERD AVENUE,3,3989,1,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00908888-I1,BROOKLYN,,2023-07-26,2025-05-02,645,2025-07-10,194.0,,Permit Entire,3107316,309,40.6586,-73.94568,636,BROOKLYN AVENUE,3,4815,37,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
B00909450-I1,BROOKLYN,,2023-08-03,2025-05-02,637,2025-08-02,350.0,,Permit Entire,3429595,302,40.68941,-73.97881,180,ASHLAND PLACE,3,2095,26,UNIVERSAL BUILDERS SUPPLY  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00909468-I1,BROOKLYN,,2023-07-27,2025-05-02,644,2025-05-17,573.0,,Permit Entire,3124021,307,40.64823,-73.97572,100,OCEAN PARKWAY,3,5319,24,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00910281-I1,BROOKLYN,,2023-07-27,2025-05-02,644,2025-07-07,52.0,,Permit Entire,3004154,306,40.68423,-73.99764,374,CLINTON STREET,3,332,26,MOHAMMAD AHEAD - PE  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00911459-I1,BROOKLYN,,2023-08-07,2025-05-02,633,2025-07-07,400.0,,Permit Entire,3084437,305,40.66623,-73.89789,405,WILLIAMS AVENUE,3,3785,1,MOHAMMAD AHEAD - PE  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00911678-I1,BROOKLYN,,2023-08-17,2025-05-02,623,2025-08-12,269.0,,Permit Entire,3024654,306,40.67335,-73.97338,78,8 AVENUE,3,1065,31,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
B00911721-I1,BROOKLYN,,2023-12-27,2025-05-02,491,2025-12-27,300.0,,Permit Entire,3331441,318,40.63334,-73.88597,9820,SEAVIEW AVENUE,3,8329,225,NYMS CONSULTING LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00912271-I1,BROOKLYN,,2023-09-01,2025-05-02,608,2026-01-15,1002.0,,Permit Entire,3048508,303,40.69737,-73.94817,700,PARK AVENUE,3,1739,11,AK CONSULTING SERVICES  INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00912752-I1,BROOKLYN,,2023-08-07,2025-05-02,633,2025-08-05,94.0,,Permit Entire,3023480,306,40.66561,-73.98713,293,14 STREET,3,1035,58,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00913252-I1,BROOKLYN,,2023-08-29,2025-05-02,611,2025-09-17,245.0,,Permit Entire,3320736,313,40.58089,-73.9698,2765,WEST    5 STREET,3,7253,1,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
B00913358-I1,BROOKLYN,,2023-08-07,2025-05-02,633,2025-07-19,338.0,,Permit Entire,3155913,310,40.61451,-74.03695,9801,SHORE ROAD,3,6129,4,ENTHINK ENGINEERING LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
B00913359-I1,BROOKLYN,,2023-08-08,2025-05-02,632,2025-09-17,365.0,,Permit Entire,3320734,313,40.58089,-73.9698,425,NEPTUNE AVENUE,3,7253,1,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
B00913706-I1,BROOKLYN,,2023-11-29,2025-05-02,519,2025-09-16,1350.0,,Permit Entire,3098664,305,40.66582,-73.87609,982,HEGEMAN AVENUE,3,4477,1,AME SERVICES INC.,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00913971-I1,BROOKLYN,,2023-08-07,2025-05-02,633,2025-07-11,32.0,,Permit Entire,3003556,306,40.68615,-73.99581,221,KANE STREET,3,312,54,AG ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00914395-I1,BROOKLYN,,2023-12-11,2025-05-02,507,2025-12-02,1056.0,,Permit Entire,3100292,317,40.65738,-73.92764,133,EAST   53 STREET,3,4623,28,AK CONSULTING SERVICES  INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
B00914504-I1,BROOKLYN,,2023-08-21,2025-05-02,619,2025-08-28,64.0,,Permit Entire,3120543,317,40.63884,-73.94861,2913,FOSTER AVENUE,3,5216,60,PR,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
B00914505-I1,BROOKLYN,,2023-08-08,2025-05-02,632,2025-05-20,28.0,,Permit Entire,3054236,303,40.69737,-73.95702,796,BEDFORD AVENUE,3,1886,72,AG ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
